date,usd,int,eur
2016/09/09,14.2696,7,16.0762
2016/09/08,13.9718,7,15.7511
2016/09/07,14.0174,7,15.7584
2016/09/06,14.2719,7,15.936
2016/09/05,14.3902,7,16.0875
2016/09/02,14.6663,7,16.4072
2016/09/01,14.6482,7,16.3181
2016/08/31,14.4331,7,16.0872
2016/08/30,14.3969,7,16.077
2016/08/29,14.4271,7,16.1381
2016/08/26,14.181,7,16.0089
2016/08/25,14.1437,7,15.9626
2016/08/24,14.0297,7,15.8556
2016/08/23,13.447,7,15.253
2016/08/22,13.6194,7,15.379
2016/08/19,13.5118,7,15.2791
2016/08/18,13.2748,7,15.0357
2016/08/17,13.4103,7,15.1094
2016/08/16,13.2747,7,14.96
2016/08/15,13.4152,7,14.9834
2016/08/12,13.3854,7,14.9354
2016/08/11,13.3455,7,14.8723
2016/08/10,13.3829,7,14.9173
2016/08/08,13.6461,7,15.1336
2016/08/05,13.6935,7,15.2559
2016/08/04,13.8602,7,15.4347
2016/08/02,13.9849,7,15.6617
2016/08/01,13.794,7,15.412
2016/07/29,14.1532,7,15.6988
2016/07/28,14.2082,7,15.786
2016/07/27,14.2897,7,15.7186
2016/07/26,14.381,7,15.827
2016/07/25,14.3126,7,15.7145
2016/07/22,14.2208,7,15.6876
2016/07/21,14.2739,7,15.7413
2016/07/20,14.2943,7,15.7188
2016/07/19,14.3062,7,15.8427
2016/07/18,14.3305,7,15.8366
2016/07/15,14.314,7,15.9558
2016/07/14,14.3514,7,15.9358
2016/07/13,14.402,7,15.9127
2016/07/12,14.3199,7,15.9152
2016/07/11,14.6031,7,16.1146
2016/07/08,14.727,7,16.3079
2016/07/07,14.6074,7,16.1908
2016/07/06,14.8785,7,16.4645
2016/07/05,14.7581,7,16.4642
2016/07/04,14.5289,7,16.1343
2016/07/01,14.683,7,16.3121
2016/06/30,14.7626,7,16.4116
2016/06/29,15.03,7,16.6277
2016/06/28,15.1829,7,16.8113
2016/06/27,15.1128,7,16.7125
2016/06/24,14.921,7,16.6347
2016/06/23,14.5034,7,16.4374
2016/06/22,14.7195,7,16.5925
2016/06/21,14.696,7,16.6499
2016/06/20,14.9341,7,16.9419
2016/06/17,15.1978,7,17.1097
2016/06/15,15.286,7,17.1433
2016/06/14,15.361,7,17.2619
2016/06/13,15.1393,7,17.0575
2016/06/10,14.9059,7,16.8564
2016/06/09,14.8478,7,16.8723
2016/06/08,14.9294,7,16.974
2016/06/07,14.8572,7,16.8882
2016/06/06,15.0746,7,17.1217
2016/06/03,15.5935,7,17.3961
2016/06/02,15.6025,7,17.4982
2016/06/01,15.6539,7,17.4596
2016/05/31,15.8249,7,17.6084
2016/05/30,15.7872,7,17.5791
2016/05/27,15.5415,7,17.3739
2016/05/26,15.5919,7,17.4208
2016/05/25,15.6453,7,17.4352
2016/05/24,15.8081,7,17.6663
2016/05/23,15.5716,7,17.4449
2016/05/20,15.7639,7,17.6886
2016/05/19,15.8446,7,17.7682
2016/05/18,15.8352,7,17.8447
2016/05/17,15.5716,7,17.6489
2016/05/16,15.4464,7,17.4953
2016/05/13,15.1152,7,17.1542
2016/05/12,14.9478,7,17.057
2016/05/11,15.2598,7,17.3748
2016/05/10,15.2379,7,17.3567
2016/05/09,14.9539,7,17.0324
2016/05/06,15.0107,7,17.1437
2016/05/05,14.8984,7,17.0504
2016/05/04,14.7936,7,16.9831
2016/05/03,14.2811,7,16.5625
2016/04/29,14.2182,7,16.181
2016/04/28,14.4328,7,16.3683
2016/04/26,14.4917,7,16.3553
2016/04/25,14.485,7,16.3029
2016/04/22,14.3205,7,16.1607
2016/04/21,14.2697,7,16.1169
2016/04/20,14.2476,7,16.181
2016/04/19,14.4027,7,16.314
2016/04/18,14.6705,7,16.5814
2016/04/15,14.4954,7,16.329
2016/04/14,14.6402,7,16.4716
2016/04/13,14.7577,7,16.7441
2016/04/12,14.692,7,16.8268
2016/04/11,14.8226,7,16.8874
2016/04/08,15.0808,7,17.1694
2016/04/07,15.1191,7,17.1821
2016/04/06,15.179,7,17.2206
2016/04/05,14.9157,7,16.939
2016/04/04,14.7633,7,16.7852
2016/04/01,14.7481,7,16.8055
2016/03/31,14.882,7,16.8911
2016/03/30,15.0792,7,17.084
2016/03/29,15.4892,7,17.3192
2016/03/24,15.4052,7,17.1838
2016/03/23,15.2565,7,17.0812
2016/03/22,15.271,7,17.1173
2016/03/18,15.3048,7,17.2761
2016/03/17,15.6123,7,17.6068
2016/03/16,16.0393,6.75,17.7723
2016/03/15,15.6404,6.75,17.3773
2016/03/14,15.3176,6.75,17.0255
2016/03/11,15.2328,6.75,16.9358
2016/03/10,15.1746,6.75,16.651
2016/03/09,15.4467,6.75,16.9389
2016/03/08,15.4052,6.75,16.9858
2016/03/07,15.3372,6.75,16.8058
2016/03/04,15.6512,6.75,17.1154
2016/03/03,15.6349,6.75,16.996
2016/03/02,15.67,6.75,17.0301
2016/03/01,15.6814,6.75,17.0409
2016/02/29,16.141,6.75,17.6437
2016/02/26,15.5424,6.75,17.1355
2016/02/25,15.6405,6.75,17.2312
2016/02/24,15.2324,6.75,16.7709
2016/02/23,15.2497,6.75,16.8326
2016/02/22,15.3652,6.75,17.0331
2016/02/19,15.4273,6.75,17.1699
2016/02/18,15.4909,6.75,17.2538
2016/02/17,15.8273,6.75,17.6697
2016/02/16,15.7557,6.75,17.5975
2016/02/15,15.8054,6.75,17.6957
2016/02/12,15.7866,6.75,17.8041
2016/02/11,15.9739,6.75,18.0633
2016/02/10,15.9104,6.75,17.9389
2016/02/09,16.1688,6.75,18.1066
2016/02/08,15.9308,6.75,17.7748
2016/02/05,15.9154,6.75,17.8196
2016/02/04,15.9734,6.75,17.7807
2016/02/03,16.1954,6.75,17.6789
2016/02/02,15.9763,6.75,17.4301
2016/02/01,15.958,6.75,17.3097
2016/01/29,16.0981,6.75,17.5372
2016/01/28,16.3249,6.75,17.7656
2016/01/27,16.4279,6.75,17.835
2016/01/26,16.6011,6.75,18.033
2016/01/25,16.515,6.25,17.8841
2016/01/22,16.5145,6.25,17.8959
2016/01/21,16.7924,6.25,18.2953
2016/01/20,16.8927,6.25,18.5288
2016/01/19,16.6237,6.25,18.0866
2016/01/18,16.6949,6.25,18.1624
2016/01/15,16.5924,6.25,18.0749
2016/01/14,16.6217,6.25,18.0828
2016/01/13,16.4968,6.25,17.8636
2016/01/12,16.8822,6.25,18.367
2016/01/11,16.6024,6.25,18.075
2016/01/08,16.0307,6.25,17.435
2016/01/07,16.0472,6.25,17.2925
2016/01/06,15.7759,6.25,16.9291
2016/01/05,15.6087,6.25,16.866
2016/01/04,15.6393,6.25,17.1157
2015/12/31,15.5742,6.25,17.0078
2015/12/30,15.3689,6.25,16.8044
2015/12/29,15.2775,6.25,16.7739
2015/12/28,15.284,6.25,16.7772
2015/12/24,15.1861,6.25,16.6234
2015/12/23,15.1817,6.25,16.5747
2015/12/22,15.0904,6.25,16.4697
2015/12/21,15.0367,6.25,16.3336
2015/12/18,15.1983,6.25,16.4377
2015/12/17,14.9449,6.25,16.2391
2015/12/15,15.0388,6.25,16.5916
2015/12/14,15.0795,6.25,16.5279
2015/12/11,15.415,6.25,16.891
2015/12/10,14.9762,6.25,16.4513
2015/12/09,14.5743,6.25,15.9173
2015/12/08,14.536,6.25,15.8058
2015/12/07,14.405,6.25,15.61
2015/12/04,14.3721,6.25,15.634
2015/12/03,14.3328,6.25,15.1591
2015/12/02,14.3735,6.25,15.269
2015/12/01,14.4132,6.25,15.2643
2015/11/30,14.3856,6.25,15.2336
2015/11/27,14.351,6.25,15.2365
2015/11/26,14.193,6.25,15.0559
2015/11/25,14.0654,6.25,15.0133
2015/11/24,14.115,6.25,15.0261
2015/11/23,14.0462,6.25,14.934
2015/11/20,13.9858,6.25,14.9257
2015/11/19,14.1216,6.25,15.0663
2015/11/18,14.2497,6.25,15.203
2015/11/17,14.3616,6.25,15.2987
2015/11/16,14.386,6.25,15.4556
2015/11/13,14.3095,6.25,15.4121
2015/11/12,14.1738,6.25,15.229
2015/11/11,14.1929,6,15.2546
2015/11/10,14.261,6,15.3356
2015/11/09,14.195,6,15.2852
2015/11/06,13.8956,6,15.1177
2015/11/05,13.9346,6,15.1497
2015/11/04,13.8244,6,15.1122
2015/11/03,13.7823,6,15.1778
2015/11/02,13.8104,6,15.2198
2015/10/30,13.8167,6,15.1901
2015/10/29,13.7982,6,15.0822
2015/10/28,13.7029,6,15.128
2015/10/27,13.7129,6,15.1596
2015/10/26,13.6845,6,15.1186
2015/10/23,13.3861,6,14.8947
2015/10/22,13.5546,6,15.331
2015/10/21,13.4018,6,15.2325
2015/10/20,13.2276,6,15.0258
2015/10/19,13.0422,6,14.8133
2015/10/16,13.155,6,14.9421
2015/10/15,13.1644,6,15.0574
2015/10/14,13.4354,6,15.3358
2015/10/13,13.4549,6,15.3346
2015/10/12,13.2917,6,15.1213
2015/10/09,13.3634,6,15.1293
2015/10/08,13.4864,6,15.2315
2015/10/07,13.4249,6,15.0963
2015/10/06,13.6689,6,15.3201
2015/10/05,13.6439,6,15.363
2015/10/02,13.9086,6,15.5311
2015/10/01,13.7701,6,15.366
2015/09/30,13.8143,6,15.5079
2015/09/29,14.0139,6,15.7537
2015/09/28,13.8704,6,15.5335
2015/09/25,13.7437,6,15.3064
2015/09/23,13.694,6,15.2182
2015/09/22,13.5308,6,15.1328
2015/09/21,13.3584,6,15.1223
2015/09/18,13.1917,6,15.0886
2015/09/17,13.3403,6,15.1179
2015/09/16,13.4675,6,15.1725
2015/09/15,13.418,6,15.1684
2015/09/14,13.5706,6,15.3931
2015/09/11,13.6474,6,15.4134
2015/09/10,13.8453,6,15.5005
2015/09/09,13.6312,6,15.2397
2015/09/08,13.8877,6,15.5306
2015/09/07,13.8937,6,15.4915
2015/09/04,13.6398,6,15.2097
2015/09/03,13.491,6,15.1612
2015/09/02,13.4807,6,15.2062
2015/09/01,13.2975,6,15.0181
2015/08/31,13.3406,6,14.9608
2015/08/28,13.1934,6,14.9072
2015/08/27,13.0257,6,14.7216
2015/08/26,13.1407,6,15.0948
2015/08/25,13.0908,6,15.1075
2015/08/24,13.2126,6,15.1733
2015/08/21,12.901,6,14.5181
2015/08/20,12.9727,6,14.4335
2015/08/19,12.8751,6,14.2411
2015/08/18,12.9166,6,14.3045
2015/08/17,12.8763,6,14.2772
2015/08/14,12.8471,6,14.3097
2015/08/13,12.785,6,14.2195
2015/08/12,12.8195,6,14.2828
2015/08/11,12.7,6,14.0297
2015/08/07,12.7182,6,13.901
2015/08/06,12.7576,6,13.8988
2015/08/05,12.7472,6,13.8435
2015/08/04,12.6402,6,13.8613
2015/08/03,12.7316,6,13.9622
2015/07/31,12.7397,6,13.9366
2015/07/30,12.6221,6,13.8471
2015/07/29,12.5755,6,13.9072
2015/07/28,12.617,6,13.9582
2015/07/27,12.5929,6,13.9617
2015/07/24,12.5028,6,13.6686
2015/07/23,12.4149,6,13.6501
2015/07/22,12.3565,6,13.5217
2015/07/21,12.4077,6,13.4648
2015/07/20,12.4343,6,13.4912
2015/07/17,12.3395,6,13.4383
2015/07/16,12.4108,6,13.544
2015/07/15,12.3746,6,13.6368
2015/07/14,12.4405,5.75,13.7088
2015/07/13,12.4565,5.75,13.7937
2015/07/10,12.4056,5.75,13.7795
2015/07/09,12.4846,5.75,13.7893
2015/07/08,12.5421,5.75,13.8333
2015/07/07,12.4945,5.75,13.722
2015/07/06,12.4056,5.75,13.733
2015/07/03,12.2956,5.75,13.6684
2015/07/02,12.3136,5.75,13.6299
2015/07/01,12.1849,5.75,13.5343
2015/06/30,12.2406,5.75,13.6721
2015/06/29,12.2578,5.75,13.589
2015/06/26,12.1186,5.75,13.5843
2015/06/25,12.1146,5.75,13.5853
2015/06/24,12.1504,5.75,13.6328
2015/06/23,12.1566,5.75,13.6658
2015/06/22,12.1688,5.75,13.7684
2015/06/19,12.2726,5.75,13.8834
2015/06/18,12.1726,5.75,13.8785
2015/06/17,12.4413,5.75,14.0288
2015/06/15,12.4058,5.75,13.9466
2015/06/12,12.4277,5.75,13.942
2015/06/11,12.4132,5.75,13.9699
2015/06/10,12.3651,5.75,14.0152
2015/06/09,12.5159,5.75,14.1373
2015/06/08,12.574,5.75,14.01
2015/06/05,12.4304,5.75,14.001
2015/06/04,12.3726,5.75,14.02
2015/06/03,12.2206,5.75,13.6162
2015/06/02,12.2827,5.75,13.4642
2015/06/01,12.2621,5.75,13.3853
2015/05/29,12.1545,5.75,13.3201
2015/05/28,12.049,5.75,13.1647
2015/05/27,12.0279,5.75,13.1327
2015/05/26,11.9952,5.75,13.073
2015/05/25,11.9676,5.75,13.1326
2015/05/22,11.81,5.75,13.1853
2015/05/21,11.7952,5.75,13.1647
2015/05/20,11.9488,5.75,13.2638
2015/05/19,11.8639,5.75,13.2686
2015/05/18,11.8381,5.75,13.4705
2015/05/15,11.7938,5.75,13.4208
2015/05/14,11.9045,5.75,13.5819
2015/05/13,11.9679,5.75,13.4321
2015/05/12,12.1083,5.75,13.6158
2015/05/11,11.9702,5.75,13.3623
2015/05/08,12.0174,5.75,13.4986
2015/05/07,12.0879,5.75,13.7192
2015/05/06,12.004,5.75,13.49
2015/05/05,12.0664,5.75,13.3581
2015/05/04,12.0282,5.75,13.4085
2015/04/30,11.7889,5.75,13.2378
2015/04/29,11.839,5.75,13.027
2015/04/28,12.006,5.75,13.0463
2015/04/24,12.1261,5.75,13.2138
2015/04/23,12.275,5.75,13.1557
2015/04/22,12.1286,5.75,13.0449
2015/04/21,12.1563,5.75,12.9744
2015/04/20,12.003,5.75,12.9392
2015/04/17,11.9492,5.75,12.9237
2015/04/16,12.052,5.75,12.8209
2015/04/15,12.094,5.75,12.799
2015/04/14,12.13,5.75,12.8086
2015/04/13,12.1278,5.75,12.8063
2015/04/10,11.9798,5.75,12.7267
2015/04/09,11.8572,5.75,12.7352
2015/04/08,11.8252,5.75,12.838
2015/04/07,11.8365,5.75,12.8621
2015/04/02,11.9615,5.75,12.9483
2015/04/01,12.1024,5.75,12.9926
2015/03/31,12.202,5.75,13.1116
2015/03/30,12.0841,5.75,13.1136
2015/03/27,12.0268,5.75,13.0118
2015/03/26,11.8448,5.75,13.0808
2015/03/25,11.7766,5.75,12.9059
2015/03/24,11.9197,5.75,13.0908
2015/03/23,12.1328,5.75,13.0731
2015/03/20,12.2632,5.75,13.0953
2015/03/19,12.2198,5.75,13.0147
2015/03/18,12.37,5.75,13.1103
2015/03/17,12.3909,5.75,13.1282
2015/03/16,12.4175,5.75,13.0744
2015/03/13,12.3327,5.75,13.085
2015/03/12,12.1668,5.75,12.9199
2015/03/11,12.2646,5.75,13.0679
2015/03/10,12.2063,5.75,13.1578
2015/03/09,12.0427,5.75,13.1103
2015/03/06,11.7979,5.75,12.9937
2015/03/05,11.798,5.75,13.0261
2015/03/04,11.7877,5.75,13.1598
2015/03/03,11.7527,5.75,13.1525
2015/03/02,11.7144,5.75,13.1137
2015/02/27,11.5039,5.75,12.8998
2015/02/26,11.3924,5.75,12.9434
2015/02/25,11.4346,5.75,12.9932
2015/02/24,11.657,5.75,13.1899
2015/02/23,11.7003,5.75,13.271
2015/02/20,11.6422,5.75,13.1901
2015/02/19,11.5691,5.75,13.235
2015/02/18,11.7083,5.75,13.3264
2015/02/17,11.6562,5.75,13.2216
2015/02/16,11.6289,5.75,13.279
2015/02/13,11.7355,5.75,13.4125
2015/02/12,11.7872,5.75,13.3708
2015/02/11,11.758,5.75,13.31
2015/02/10,11.5546,5.75,13.0861
2015/02/09,11.5354,5.75,13.0955
2015/02/06,11.2955,5.75,12.9311
2015/02/05,11.4341,5.75,12.996
2015/02/04,11.417,5.75,13.0736
2015/02/03,11.5321,5.75,13.0688
2015/02/02,11.6065,5.75,13.1426
2015/01/30,11.5517,5.75,13.0996
2015/01/29,11.6109,5.75,13.0918
2015/01/28,11.5498,5.75,13.0998
2015/01/27,11.4698,5.75,12.9466
2015/01/26,11.4373,5.75,12.8475
2015/01/23,11.3966,5.75,12.9294
2015/01/22,11.5398,5.75,13.3989
2015/01/21,11.5698,5.75,13.3811
2015/01/20,11.64,5.75,13.4879
2015/01/19,11.566,5.75,13.3807
2015/01/16,11.5172,5.75,13.4043
2015/01/15,11.4487,5.75,13.4734
2015/01/14,11.5953,5.75,13.6853
2015/01/13,11.4898,5.75,13.5999
2015/01/12,11.5012,5.75,13.6025
2015/01/09,11.5898,5.75,13.6818
2015/01/08,11.6426,5.75,13.7598
2015/01/07,11.7248,5.75,13.9162
2015/01/06,11.7264,5.75,13.9873
2015/01/05,11.7071,5.75,14.0046
2015/01/02,11.6219,5.75,14.0224
2014/12/31,11.5719,5.75,14.0668
2014/12/30,11.622,5.75,14.1521
2014/12/29,11.6049,5.75,14.1388
2014/12/24,11.6497,5.75,14.2063
2014/12/23,11.5662,5.75,14.1501
2014/12/22,11.5905,5.75,14.2059
2014/12/19,11.6101,5.75,14.2526
2014/12/18,11.5622,5.75,14.2441
2014/12/17,11.7415,5.75,14.6317
2014/12/15,11.5652,5.75,14.3837
2014/12/12,11.5966,5.75,14.4
2014/12/11,11.5047,5.75,14.324
2014/12/10,11.4868,5.75,14.2063
2014/12/09,11.5024,5.75,14.2176
2014/12/08,11.4246,5.75,14.0014
2014/12/05,11.2156,5.75,13.8776
2014/12/04,11.1851,5.75,13.7806
2014/12/03,11.1562,5.75,13.7762
2014/12/02,11.0345,5.75,13.7308
2014/12/01,11.1059,5.75,13.8102
2014/11/28,11.0348,5.75,13.7262
2014/11/27,10.9649,5.75,13.6989
2014/11/26,10.9594,5.75,13.6878
2014/11/25,11.0318,5.75,13.7169
2014/11/24,10.9584,5.75,13.5879
2014/11/21,10.9513,5.75,13.7247
2014/11/20,11.0435,5.75,13.8573
2014/11/19,11.0196,5.75,13.823
2014/11/18,11.0869,5.75,13.8442
2014/11/17,11.0954,5.75,13.8937
2014/11/14,11.2169,5.75,13.9746
2014/11/13,11.1939,5.75,13.9487
2014/11/12,11.2223,5.75,13.9998
2014/11/11,11.3157,5.75,14.0394
2014/11/10,11.2159,5.75,13.9862
2014/11/07,11.3025,5.75,14.0071
2014/11/06,11.1415,5.75,13.9313
2014/11/05,11.1338,5.75,13.9345
2014/11/04,11.0385,5.75,13.8064
2014/11/03,11.0665,5.75,13.8249
2014/10/31,10.8578,5.75,13.6466
2014/10/30,10.9789,5.75,13.8054
2014/10/29,10.8364,5.75,13.7942
2014/10/28,10.9332,5.75,13.9005
2014/10/27,10.9509,5.75,13.9017
2014/10/24,10.9692,5.75,13.8816
2014/10/23,10.9355,5.75,13.8476
2014/10/22,11.0339,5.75,14.0092
2014/10/21,10.9876,5.75,14.0795
2014/10/20,11.0659,5.75,14.1257
2014/10/17,11.095,5.75,14.19
2014/10/16,11.1518,5.75,14.2626
2014/10/15,11.0685,5.75,14.0078
2014/10/14,11.0894,5.75,14.0663
2014/10/13,11.047,5.75,14.0064
2014/10/10,11.1219,5.75,14.0809
2014/10/09,11.022,5.75,14.0878
2014/10/08,11.2101,5.75,14.1802
2014/10/07,11.2118,5.75,14.1493
2014/10/06,11.2696,5.75,14.1388
2014/10/03,11.2138,5.75,14.1754
2014/10/02,11.1845,5.75,14.1289
2014/10/01,11.3295,5.75,14.2667
2014/09/30,11.2416,5.75,14.2447
2014/09/29,11.2845,5.75,14.3155
2014/09/26,11.1778,5.75,14.2466
2014/09/25,11.1736,5.75,14.2111
2014/09/23,11.1202,5.75,14.3139
2014/09/22,11.1402,5.75,14.3202
2014/09/19,11.0708,5.75,14.2542
2014/09/18,10.9852,5.75,14.1539
2014/09/17,10.9309,5.75,14.1708
2014/09/16,10.9399,5.75,14.1618
2014/09/15,11.0719,5.75,14.3115
2014/09/12,10.9895,5.75,14.2012
2014/09/11,10.8367,5.75,14.0114
2014/09/10,10.9955,5.75,14.2205
2014/09/09,10.8825,5.75,14.0042
2014/09/08,10.7625,5.75,13.931
2014/09/05,10.7434,5.75,13.9052
2014/09/04,10.6799,5.75,14.0435
2014/09/03,10.6919,5.75,14.0529
2014/09/02,10.6934,5.75,14.0393
2014/09/01,10.6722,5.75,14.0211
2014/08/29,10.6038,5.75,13.9684
2014/08/28,10.6435,5.75,14.0643
2014/08/27,10.6418,5.75,14.0264
2014/08/26,10.6879,5.75,14.1069
2014/08/25,10.692,5.75,14.1054
2014/08/22,10.6905,5.75,14.2099
2014/08/21,10.7064,5.75,14.2047
2014/08/20,10.6652,5.75,14.1859
2014/08/19,10.632,5.75,14.191
2014/08/18,10.5909,5.75,14.1754
2014/08/15,10.5469,5.75,14.1186
2014/08/14,10.5873,5.75,14.1426
2014/08/13,10.6268,5.75,14.1921
2014/08/12,10.6609,5.75,14.2441
2014/08/11,10.6983,5.75,14.3228
2014/08/08,10.7889,5.75,14.4464
2014/08/07,10.7312,5.75,14.3492
2014/08/06,10.7716,5.75,14.4038
2014/08/05,10.6295,5.75,14.2473
2014/08/04,10.6659,5.75,14.3205
2014/08/01,10.7297,5.75,14.3612
2014/07/31,10.7058,5.75,14.3383
2014/07/30,10.6001,5.75,14.201
2014/07/29,10.614,5.75,14.2625
2014/07/28,10.5317,5.75,14.151
2014/07/25,10.5406,5.75,14.1729
2014/07/24,10.5202,5.75,14.1718
2014/07/23,10.5214,5.75,14.1707
2014/07/22,10.6254,5.75,14.3305
2014/07/21,10.6326,5.75,14.3817
2014/07/18,10.6972,5.75,14.4754
2014/07/17,10.6684,5.75,14.4391
2014/07/16,10.694,5.75,14.4942
2014/07/15,10.7074,5.75,14.5711
2014/07/14,10.7268,5.75,14.6234
2014/07/11,10.7156,5.75,14.5978
2014/07/10,10.7058,5.75,14.5973
2014/07/09,10.6729,5.75,14.5322
2014/07/08,10.7043,5.75,14.554
2014/07/07,10.8215,5.75,14.7107
2014/07/04,10.7516,5.75,14.6072
2014/07/03,10.7787,5.75,14.7237
2014/07/02,10.7059,5.75,14.6285
2014/07/01,10.6172,5.75,14.5361
2014/06/30,10.6135,5.75,14.4917
2014/06/27,10.6177,5.75,14.4629
2014/06/26,10.6113,5.75,14.4505
2014/06/25,10.6137,5.75,14.4431
2014/06/24,10.5625,5.75,14.3798
2014/06/23,10.6537,5.75,14.471
2014/06/20,10.7115,5.75,14.5747
2014/06/19,10.6188,5.75,14.4856
2014/06/18,10.7996,5.75,14.6323
2014/06/17,10.7422,5.75,14.5653
2014/06/13,10.7379,5.75,14.5805
2014/06/12,10.7429,5.75,14.5308
2014/06/11,10.7876,5.75,14.6049
2014/06/10,10.7058,5.75,14.5283
2014/06/09,10.5698,5.75,14.4161
2014/06/06,10.6506,5.75,14.5242
2014/06/05,10.743,5.75,14.6202
2014/06/04,10.7979,5.75,14.6943
2014/06/03,10.6638,5.75,14.508
2014/06/02,10.5829,5.75,14.3985
2014/05/30,10.4422,5.75,14.2072
2014/05/29,10.4201,5.75,14.1766
2014/05/28,10.4906,5.75,14.2902
2014/05/27,10.4022,5.75,14.197
2014/05/26,10.3364,5.75,14.0931
2014/05/23,10.3489,5.75,14.105
2014/05/22,10.3808,5.75,14.2004
2014/05/21,10.4435,5.75,14.3207
2014/05/20,10.4459,5.75,14.302
2014/05/19,10.3439,5.75,14.1851
2014/05/16,10.3988,5.75,14.2687
2014/05/15,10.3248,5.75,14.112
2014/05/14,10.2815,5.75,14.1042
2014/05/13,10.3334,5.75,14.2296
2014/05/12,10.3528,5.75,14.2579
2014/05/09,10.3366,5.75,14.2904
2014/05/08,10.373,5.75,14.4548
2014/05/06,10.5228,5.75,14.6541
2014/05/05,10.4776,5.75,14.5329
2014/05/02,10.5145,5.75,14.5731
2014/04/30,10.5525,5.75,14.5619
2014/04/29,10.5793,5.75,14.6676
2014/04/25,10.6279,5.75,14.7074
2014/04/24,10.5933,5.75,14.6585
2014/04/23,10.5916,5.5,14.6651
2014/04/22,10.5394,5.5,14.5549
2014/04/17,10.5257,5.5,14.5676
2014/04/16,10.5459,5.5,14.6019
2014/04/15,10.5219,5.5,14.5187
2014/04/14,10.5622,5.5,14.625
2014/04/11,10.4505,5.5,14.5188
2014/04/10,10.3964,5.5,14.4135
2014/04/09,10.4359,5.5,14.4037
2014/04/08,10.4282,5.5,14.3513
2014/04/07,10.5622,5.5,14.4877
2014/04/04,10.6495,5.5,14.5904
2014/04/03,10.6541,5.5,14.6638
2014/04/02,10.5997,5.5,14.618
2014/04/01,10.5794,5.5,14.5884
2014/03/31,10.5953,5.5,14.5887
2014/03/28,10.6139,5.5,14.558
2014/03/27,10.7219,5.5,14.7501
2014/03/26,10.7413,5.5,14.8391
2014/03/25,10.8205,5.5,14.9723
2014/03/24,10.8516,5.5,14.9801
2014/03/20,10.8729,5.5,15.0312
2014/03/19,10.6952,5.5,14.8862
2014/03/18,10.7722,5.5,14.9847
2014/03/17,10.6949,5.5,14.8563
2014/03/14,10.7768,5.5,14.9512
2014/03/13,10.7771,5.5,15.0308
2014/03/12,10.9062,5.5,15.1034
2014/03/11,10.7272,5.5,14.8712
2014/03/10,10.7354,5.5,14.9066
2014/03/07,10.6126,5.5,14.7223
2014/03/06,10.668,5.5,14.6456
2014/03/05,10.7554,5.5,14.7688
2014/03/04,10.8299,5.5,14.9074
2014/03/03,10.7799,5.5,14.844
2014/02/28,10.7175,5.5,14.6937
2014/02/27,10.8085,5.5,14.7655
2014/02/26,10.7483,5.5,14.7677
2014/02/25,10.8308,5.5,14.8989
2014/02/24,10.9475,5.5,15.0523
2014/02/21,11.0272,5.5,15.1172
2014/02/20,11.0848,5.5,15.1845
2014/02/19,10.9376,5.5,15.0463
2014/02/18,10.8761,5.5,14.9139
2014/02/17,10.8524,5.5,14.8726
2014/02/14,10.9946,5.5,15.0604
2014/02/13,11.0495,5.5,15.056
2014/02/12,10.9492,5.5,14.9314
2014/02/11,11.1253,5.5,15.2188
2014/02/10,11.1395,5.5,15.1993
2014/02/07,11.041,5.5,14.9716
2014/02/06,11.1428,5.5,15.0723
2014/02/05,11.1238,5.5,15.0378
2014/02/04,11.1804,5.5,15.0936
2014/02/03,11.1558,5.5,15.0436
2014/01/31,11.1715,5.5,15.1457
2014/01/30,11.3573,5.5,15.4647
2014/01/29,10.9749,5.5,15.0088
2014/01/28,11.0593,5.5,15.1114
2014/01/27,11.1939,5.5,15.3307
2014/01/24,11.0118,5.5,15.0707
2014/01/23,10.9175,5.5,14.874
2014/01/22,10.8085,5.5,14.6374
2014/01/21,10.8425,5.5,14.6753
2014/01/20,10.8811,5.5,14.7482
2014/01/17,10.8662,5.5,14.7808
2014/01/16,10.9422,5.5,14.8913
2014/01/15,10.8648,5.5,14.8
2014/01/14,10.8629,5.5,14.8735
2014/01/13,10.7084,5.5,14.6426
2014/01/10,10.7647,5.5,14.6508
2014/01/09,10.8024,5.5,14.6962
2014/01/08,10.6668,5.5,14.5117
2014/01/07,10.6659,5.5,14.5275
2014/01/06,10.6925,5.5,14.538
2014/01/03,10.6148,5.5,14.4764
2014/01/02,10.5916,5.5,14.5332
2013/12/31,10.4675,5.5,14.421
2013/12/30,10.4623,5.5,14.3752
2013/12/27,10.3505,5.5,14.2795
2013/12/24,10.3439,5.5,14.1504
2013/12/23,10.3442,5.5,14.1524
2013/12/20,10.4429,5.5,14.2362
2013/12/19,10.3313,5.5,14.1373
2013/12/18,10.3329,5.5,14.2264
2013/12/17,10.2982,5.5,14.1837
2013/12/13,10.4036,5.5,14.321
2013/12/12,10.3885,5.5,14.3227
2013/12/11,10.3516,5.5,14.2334
2013/12/10,10.3528,5.5,14.2362
2013/12/09,10.3311,5.5,14.1598
2013/12/06,10.473,5.5,14.302
2013/12/05,10.4849,5.5,14.2762
2013/12/04,10.3761,5.5,14.0903
2013/12/03,10.2942,5.5,13.9528
2013/12/02,10.1627,5.5,13.8207
2013/11/29,10.1911,5.5,13.8645
